t,NO2
2024-09-16,1.6002336e-05
2024-09-16,1.7422919e-05
2024-09-16,1.6002336e-05
2024-09-16,1.5344006e-07
2024-09-17,2.2803912e-05
2024-09-17,3.1952364e-05
2024-09-17,1.5210553e-05
2024-09-17,2.632131e-05
2024-09-18,3.4943987e-05
2024-09-18,1.686308e-05
2024-09-18,1.686308e-05
2024-09-18,3.17103e-05
2024-09-19,4.083961e-05
2024-09-19,3.1181236e-05
2024-09-19,3.2963646e-05
2024-09-19,3.1181236e-05
2024-09-20,1.4171762e-05
2024-09-20,1.7132257e-05
2024-09-20,5.1152024e-06
2024-09-20,1.7132257e-05
2024-09-21,2.1892978e-05
2024-09-21,5.3317046e-07
2024-09-21,1.9902775e-05
2024-09-21,1.5877742e-05
2024-09-22,1.5140413e-05
2024-09-22,8.208514e-06
2024-09-22,1.5140413e-05
2024-09-22,1.5245667e-05
2024-09-23,nan
2024-09-23,nan
2024-09-23,nan
2024-09-23,nan
2024-09-25,nan
2024-09-25,nan
2024-09-25,nan
2024-09-25,1.1956986e-05
2024-09-26,nan
2024-09-26,nan
2024-09-26,nan
2024-09-26,nan
2024-09-27,-9.069632e-06
2024-09-27,1.7218548e-05
2024-09-27,1.1385664e-05
2024-09-27,2.6306263e-05
2024-09-28,1.7582748e-05
2024-09-28,1.0393156e-05
2024-09-28,1.7582748e-05
2024-09-28,1.7152825e-05
2024-09-29,2.1602285e-05
2024-09-29,2.267853e-05
2024-09-29,2.267853e-05
2024-09-29,2.267853e-05
2024-09-30,1.5998678e-05
2024-09-30,1.5998678e-05
2024-09-30,-3.5929415e-06
2024-09-30,-3.5929415e-06
2024-10-01,8.017017e-06
2024-10-01,1.8851222e-05
2024-10-01,4.643321e-06
2024-10-01,4.97549e-06
2024-10-02,2.4632369e-05
2024-10-02,2.3931772e-05
2024-10-02,nan
2024-10-02,nan
2024-10-03,nan
2024-10-03,nan
2024-10-03,nan
2024-10-03,nan
2024-10-04,2.0889423e-05
2024-10-04,2.4407935e-05
2024-10-04,2.0889423e-05
2024-10-04,2.5086762e-05
2024-10-05,2.3411916e-05
2024-10-05,1.3466462e-05
2024-10-05,1.5416372e-05
2024-10-05,1.7144064e-05
2024-10-06,9.2432665e-06
2024-10-06,3.6792248e-06
2024-10-06,8.8916695e-06
2024-10-06,4.8519946e-06
2024-10-07,2.3956558e-05
2024-10-07,2.3415418e-05
2024-10-07,2.3956558e-05
2024-10-07,2.3415418e-05
2024-10-08,2.7081172e-05
2024-10-08,2.0334564e-05
2024-10-08,2.7450948e-05
2024-10-08,2.1069045e-05
2024-10-09,2.361245e-05
2024-10-09,1.514414e-05
2024-10-09,-9.635763e-06
2024-10-09,7.683394e-06
2024-10-10,nan
2024-10-10,nan
2024-10-10,nan
2024-10-10,nan
2024-10-11,8.771747e-06
2024-10-11,8.771747e-06
2024-10-11,9.663205e-06
2024-10-11,9.663205e-06
2024-10-12,1.7670207e-05
2024-10-12,1.2613695e-05
2024-10-12,-4.485341e-06
2024-10-12,1.564095e-06
2024-10-13,2.6634147e-05
2024-10-13,2.9428622e-05
2024-10-13,2.6634147e-05
2024-10-13,3.7995625e-05
2024-10-14,2.949369e-05
2024-10-14,3.2162705e-05
2024-10-14,2.949369e-05
2024-10-14,2.8549412e-05
2024-10-15,nan
2024-10-15,nan
2024-10-15,nan
2024-10-15,nan
2024-10-16,2.0558744e-05
2024-10-16,2.0558744e-05
2024-10-16,9.965851e-06
2024-10-16,9.965851e-06
2024-10-17,1.7533457e-05
2024-10-17,4.2264855e-05
2024-10-17,2.0927711e-05
2024-10-17,2.5802088e-05
2024-10-18,2.7463186e-05
2024-10-18,3.6596346e-05
2024-10-18,2.7463186e-05
2024-10-18,8.281709e-06
2024-10-19,nan
2024-10-19,nan
2024-10-19,nan
2024-10-19,nan
2024-10-20,nan
2024-10-20,nan
2024-10-20,nan
2024-10-20,nan
2024-10-21,nan
2024-10-21,nan
2024-10-21,nan
2024-10-21,nan
2024-10-22,1.0271793e-05
2024-10-22,1.7642988e-05
2024-10-22,1.8422563e-05
2024-10-22,2.688944e-05
2024-10-23,2.0470463e-05
2024-10-23,2.0618369e-05
2024-10-23,1.2085193e-05
2024-10-23,1.06432835e-05
2024-10-24,nan
2024-10-24,2.9858204e-05
2024-10-24,nan
2024-10-24,nan
2024-10-25,3.73305e-05
2024-10-25,3.73305e-05
2024-10-25,3.73305e-05
2024-10-25,1.5654317e-05
2024-10-27,1.9594174e-05
2024-10-27,8.86694e-06
2024-10-27,1.9594174e-05
2024-10-27,8.86694e-06
2024-10-28,3.3738106e-05
2024-10-28,1.5580534e-05
2024-10-28,2.511002e-05
2024-10-28,6.1197384e-06
2024-10-29,1.8302937e-05
2024-10-29,2.4471914e-05
2024-10-29,1.2661354e-05
2024-10-29,2.4471914e-05
2024-10-30,2.0495396e-05
2024-10-30,1.7947941e-05
2024-10-30,2.337786e-05
2024-10-30,2.579353e-05
2024-10-31,6.659911e-06
2024-10-31,6.659911e-06
2024-10-31,9.636541e-06
2024-10-31,2.3688659e-05
2024-11-01,nan
2024-11-01,nan
2024-11-01,nan
2024-11-01,nan
2024-11-02,8.15059e-06
2024-11-02,2.051598e-05
2024-11-02,8.15059e-06
2024-11-02,2.051598e-05
2024-11-03,nan
2024-11-03,nan
2024-11-03,nan
2024-11-03,nan
2024-11-04,nan
2024-11-04,nan
2024-11-04,nan
2024-11-04,nan
2024-11-05,1.6503018e-05
2024-11-05,1.7460732e-05
2024-11-05,2.5162488e-05
2024-11-05,2.2101056e-05
2024-11-06,2.217476e-05
2024-11-06,1.7395341e-05
2024-11-06,2.217476e-05
2024-11-06,1.142899e-05
2024-11-07,-5.927098e-06
2024-11-07,nan
2024-11-07,-5.927098e-06
2024-11-07,nan
2024-11-08,nan
2024-11-08,nan
2024-11-08,nan
2024-11-08,nan
2024-11-09,4.3479045e-05
2024-11-09,1.8600911e-05
2024-11-09,4.3479045e-05
2024-11-09,nan
2024-11-10,nan
2024-11-10,nan
2024-11-10,nan
2024-11-10,nan
2024-11-11,nan
2024-11-11,nan
2024-11-11,nan
2024-11-11,nan
2024-11-12,nan
2024-11-12,nan
2024-11-12,nan
2024-11-12,nan
2024-11-13,nan
2024-11-13,nan
2024-11-13,2.8051303e-05
2024-11-13,1.4268782e-05
2024-11-14,1.6547323e-05
2024-11-14,1.7701568e-05
2024-11-14,1.5076123e-05
2024-11-14,-5.8250525e-06
2024-11-15,nan
2024-11-15,nan
2024-11-15,nan
2024-11-15,nan
2024-11-16,nan
2024-11-16,nan
2024-11-16,nan
2024-11-16,nan
2024-11-17,nan
2024-11-17,nan
2024-11-17,2.9177007e-05
2024-11-17,nan
2024-11-18,nan
2024-11-18,nan
2024-11-18,nan
2024-11-18,nan
2024-11-19,nan
2024-11-19,nan
2024-11-19,nan
2024-11-19,nan
2024-11-20,nan
2024-11-20,nan
2024-11-20,nan
2024-11-20,nan
2024-11-21,nan
2024-11-21,nan
2024-11-21,nan
2024-11-21,nan
2024-11-22,1.8291008e-05
2024-11-22,nan
2024-11-22,1.8291008e-05
2024-11-22,3.8300263e-05
2024-11-23,nan
2024-11-23,nan
2024-11-23,nan
2024-11-23,nan
2024-11-24,nan
2024-11-24,nan
2024-11-24,nan
2024-11-24,nan
2024-11-25,nan
2024-11-25,nan
2024-11-25,nan
2024-11-25,nan
2024-11-26,nan
2024-11-26,nan
2024-11-26,nan
2024-11-26,nan
2024-11-27,nan
2024-11-27,nan
2024-11-27,nan
2024-11-27,nan
2024-11-28,1.6910193e-05
2024-11-28,1.7003924e-05
2024-11-28,1.7003924e-05
2024-11-28,1.7003924e-05
2024-11-29,nan
2024-11-29,nan
2024-11-29,nan
2024-11-29,nan
2024-11-30,nan
2024-11-30,nan
2024-11-30,8.6297305e-06
2024-11-30,nan
2024-12-01,nan
2024-12-01,nan
2024-12-01,nan
2024-12-01,nan
2024-12-02,nan
2024-12-02,nan
2024-12-02,nan
2024-12-02,nan
2024-12-03,1.9994177e-05
2024-12-03,2.5988367e-05
2024-12-03,2.0204741e-05
2024-12-03,1.4351855e-05
2024-12-04,nan
2024-12-04,nan
2024-12-04,nan
2024-12-04,nan
2024-12-05,nan
2024-12-05,nan
2024-12-05,nan
2024-12-05,nan
2024-12-06,nan
2024-12-06,nan
2024-12-06,nan
2024-12-06,nan
2024-12-07,nan
2024-12-07,nan
2024-12-07,nan
2024-12-07,nan
2024-12-08,nan
2024-12-08,nan
2024-12-08,nan
2024-12-08,nan
2024-12-09,nan
2024-12-09,nan
2024-12-09,nan
2024-12-09,nan
2024-12-10,nan
2024-12-10,nan
2024-12-10,nan
2024-12-10,nan
2024-12-11,2.1590087e-05
2024-12-11,nan
2024-12-11,nan
2024-12-11,nan
2024-12-12,nan
2024-12-12,nan
2024-12-12,nan
2024-12-12,nan
2024-12-14,nan
2024-12-14,nan
2024-12-14,nan
2024-12-14,nan
2024-12-15,nan
2024-12-15,nan
2024-12-15,nan
2024-12-15,nan
2024-12-16,nan
2024-12-16,nan
2024-12-16,nan
2024-12-16,nan
2024-12-17,nan
2024-12-17,nan
2024-12-17,nan
2024-12-17,nan
2024-12-18,3.019003e-05
2024-12-18,2.3832044e-05
2024-12-18,4.7036727e-05
2024-12-18,2.3832044e-05
2024-12-19,2.2543958e-05
2024-12-19,2.0287302e-05
2024-12-19,2.582232e-05
2024-12-19,2.0287302e-05
2024-12-20,nan
2024-12-20,nan
2024-12-20,nan
2024-12-20,nan
2024-12-21,nan
2024-12-21,1.7610311e-05
2024-12-21,nan
2024-12-21,1.7610311e-05
2024-12-22,nan
2024-12-22,nan
2024-12-22,nan
2024-12-22,nan
2024-12-23,nan
2024-12-23,1.6951717e-05
2024-12-23,1.6951717e-05
2024-12-23,1.6951717e-05
2024-12-24,nan
2024-12-24,nan
2024-12-24,nan
2024-12-24,nan
2024-12-25,nan
2024-12-25,nan
2024-12-25,nan
2024-12-25,nan
2024-12-26,3.42111e-05
2024-12-26,2.1557025e-05
2024-12-26,3.0145065e-05
2024-12-26,3.515366e-05
2024-12-27,3.2255957e-05
2024-12-27,1.2173547e-05
2024-12-27,4.1741318e-05
2024-12-27,6.3891304e-05
2024-12-28,nan
2024-12-28,nan
2024-12-28,nan
2024-12-28,nan
2024-12-29,nan
2024-12-29,nan
2024-12-29,nan
2024-12-29,nan
2024-12-30,nan
2024-12-30,nan
2024-12-30,1.4915706e-05
2024-12-30,nan
2024-12-31,nan
2024-12-31,nan
2024-12-31,nan
2024-12-31,nan
2025-01-01,nan
2025-01-01,nan
2025-01-01,nan
2025-01-01,nan
2025-01-02,nan
2025-01-02,nan
2025-01-02,nan
2025-01-02,nan
2025-01-03,2.150059e-05
2025-01-03,1.8121187e-05
2025-01-03,1.6960674e-05
2025-01-03,1.8121187e-05
2025-01-04,nan
2025-01-04,nan
2025-01-04,nan
2025-01-04,nan
2025-01-05,nan
2025-01-05,nan
2025-01-05,nan
2025-01-05,2.4591818e-05
2025-01-06,nan
2025-01-06,nan
2025-01-06,nan
2025-01-06,nan
2025-01-07,nan
2025-01-07,nan
2025-01-07,nan
2025-01-07,nan
2025-01-08,nan
2025-01-08,2.9918318e-05
2025-01-08,nan
2025-01-08,2.9918318e-05
2025-01-09,5.0180797e-06
2025-01-09,2.6581176e-05
2025-01-09,3.7479043e-05
2025-01-09,nan
2025-01-10,nan
2025-01-10,nan
2025-01-10,nan
2025-01-10,nan
2025-01-11,2.9610257e-05
2025-01-11,2.9492248e-05
2025-01-11,2.9556331e-05
2025-01-11,2.9492248e-05
2025-01-12,nan
2025-01-12,nan
2025-01-12,nan
2025-01-12,nan
2025-01-13,nan
2025-01-13,nan
2025-01-13,nan
2025-01-13,nan
2025-01-14,nan
2025-01-14,nan
2025-01-14,nan
2025-01-14,nan
2025-01-15,nan
2025-01-15,nan
2025-01-15,nan
2025-01-15,nan
2025-01-16,nan
2025-01-16,nan
2025-01-16,nan
2025-01-16,nan
2025-01-17,nan
2025-01-17,nan
2025-01-17,nan
2025-01-17,nan
2025-01-18,nan
2025-01-18,nan
2025-01-18,nan
2025-01-18,nan
2025-01-19,nan
2025-01-19,nan
2025-01-19,nan
2025-01-19,nan
2025-01-20,nan
2025-01-20,nan
2025-01-20,nan
2025-01-20,nan
2025-01-21,2.286416e-05
2025-01-21,1.5967868e-05
2025-01-21,1.3595618e-06
2025-01-21,nan
2025-01-22,nan
2025-01-22,nan
2025-01-22,nan
2025-01-22,nan
2025-01-23,nan
2025-01-23,nan
2025-01-23,nan
2025-01-23,nan
2025-01-24,nan
2025-01-24,nan
2025-01-24,nan
2025-01-24,nan
2025-01-25,nan
2025-01-25,nan
2025-01-25,nan
2025-01-25,nan
2025-01-26,7.908872e-06
2025-01-26,nan
2025-01-26,1.7431483e-05
2025-01-26,nan
2025-01-27,nan
2025-01-27,nan
2025-01-27,nan
2025-01-27,nan
2025-01-28,nan
2025-01-28,nan
2025-01-28,nan
2025-01-28,nan
2025-01-29,nan
2025-01-29,nan
2025-01-29,nan
2025-01-29,nan
2025-02-01,nan
2025-02-01,nan
2025-02-01,nan
2025-02-01,nan
2025-02-02,nan
2025-02-02,nan
2025-02-02,nan
2025-02-02,nan
2025-02-03,1.2090815e-05
2025-02-03,nan
2025-02-03,nan
2025-02-03,nan
2025-02-04,3.420547e-05
2025-02-04,nan
2025-02-04,nan
2025-02-04,nan
2025-02-05,5.9267345e-06
2025-02-05,1.0508183e-05
2025-02-05,5.9267345e-06
2025-02-05,1.0508183e-05
2025-02-06,1.5424397e-05
2025-02-06,1.4425656e-05
2025-02-06,1.3082823e-05
2025-02-06,1.0568763e-05
2025-02-07,nan
2025-02-07,nan
2025-02-07,nan
2025-02-07,nan
2025-02-08,nan
2025-02-08,nan
2025-02-08,nan
2025-02-08,nan
2025-02-09,nan
2025-02-09,nan
2025-02-09,nan
2025-02-09,nan
2025-02-10,nan
2025-02-10,nan
2025-02-10,nan
2025-02-10,nan
2025-02-11,1.9990304e-05
2025-02-11,nan
2025-02-11,1.9990304e-05
2025-02-11,nan
2025-02-12,nan
2025-02-12,nan
2025-02-12,nan
2025-02-12,nan
2025-02-13,nan
2025-02-13,nan
2025-02-13,nan
2025-02-13,nan
2025-02-14,nan
2025-02-14,nan
2025-02-14,nan
2025-02-14,nan
2025-02-16,nan
2025-02-16,nan
2025-02-16,nan
2025-02-16,nan
2025-02-17,nan
2025-02-17,nan
2025-02-17,nan
2025-02-17,nan
2025-02-18,nan
2025-02-18,nan
2025-02-18,nan
2025-02-18,nan
2025-02-19,nan
2025-02-19,nan
2025-02-19,nan
2025-02-19,nan
2025-02-20,nan
2025-02-20,nan
2025-02-20,nan
2025-02-20,nan
2025-02-21,nan
2025-02-21,nan
2025-02-21,nan
2025-02-21,nan
2025-02-22,nan
2025-02-22,nan
2025-02-22,nan
2025-02-22,nan
2025-02-23,nan
2025-02-23,nan
2025-02-23,nan
2025-02-23,nan
2025-02-24,nan
2025-02-24,nan
2025-02-24,nan
2025-02-24,nan
2025-02-25,nan
2025-02-25,nan
2025-02-25,nan
2025-02-25,nan
2025-02-26,nan
2025-02-26,nan
2025-02-26,nan
2025-02-26,nan
2025-02-27,nan
2025-02-27,nan
2025-02-27,nan
2025-02-27,nan
2025-02-28,nan
2025-02-28,nan
2025-02-28,nan
2025-02-28,nan
2025-03-01,2.1291356e-05
2025-03-01,8.7298695e-06
2025-03-01,1.6023598e-05
2025-03-01,9.481923e-06
2025-03-02,nan
2025-03-02,nan
2025-03-02,nan
2025-03-02,nan
2025-03-03,nan
2025-03-03,nan
2025-03-03,nan
2025-03-03,nan
2025-03-04,nan
2025-03-04,nan
2025-03-04,nan
2025-03-04,nan
2025-03-05,nan
2025-03-05,nan
2025-03-05,nan
2025-03-05,nan
2025-03-06,nan
2025-03-06,nan
2025-03-06,nan
2025-03-06,nan
2025-03-07,nan
2025-03-07,nan
2025-03-07,nan
2025-03-07,nan
2025-03-08,nan
2025-03-08,nan
2025-03-08,nan
2025-03-08,nan
2025-03-09,nan
2025-03-09,nan
2025-03-09,nan
2025-03-09,nan
2025-03-10,nan
2025-03-10,nan
2025-03-10,nan
2025-03-10,nan
2025-03-11,nan
2025-03-11,nan
2025-03-11,nan
2025-03-11,nan
2025-03-12,nan
2025-03-12,nan
2025-03-12,nan
2025-03-12,nan
2025-03-13,nan
2025-03-13,nan
2025-03-13,nan
2025-03-13,nan
2025-03-14,nan
2025-03-14,nan
2025-03-14,nan
2025-03-14,nan
2025-03-15,nan
2025-03-15,nan
2025-03-15,nan
2025-03-15,nan
2025-03-16,nan
2025-03-16,nan
2025-03-16,nan
2025-03-16,nan
2025-03-17,nan
2025-03-17,nan
2025-03-17,nan
2025-03-17,nan
2025-03-18,1.88272e-05
2025-03-18,1.6885959e-05
2025-03-18,1.88272e-05
2025-03-18,2.2310061e-05
2025-03-19,nan
2025-03-19,nan
2025-03-19,nan
2025-03-19,nan
2025-03-20,2.0965004e-05
2025-03-20,2.5467762e-05
2025-03-20,2.5646616e-05
2025-03-20,2.5467762e-05
2025-03-21,8.696134e-06
2025-03-21,1.949001e-05
2025-03-21,2.2559254e-05
2025-03-21,1.4523517e-05
2025-03-22,nan
2025-03-22,nan
2025-03-22,nan
2025-03-22,nan
2025-03-23,nan
2025-03-23,nan
2025-03-23,nan
2025-03-23,nan
2025-03-24,nan
2025-03-24,nan
2025-03-24,nan
2025-03-24,nan
2025-03-25,1.56827e-05
2025-03-25,2.4077643e-05
2025-03-25,1.8077253e-05
2025-03-25,1.8077253e-05
2025-03-26,nan
2025-03-26,nan
2025-03-26,1.7549664e-05
2025-03-26,nan
2025-03-27,nan
2025-03-27,nan
2025-03-27,nan
2025-03-27,nan
2025-03-28,nan
2025-03-28,nan
2025-03-28,nan
2025-03-28,nan
2025-03-29,nan
2025-03-29,nan
2025-03-29,nan
2025-03-29,nan
2025-03-30,nan
2025-03-30,nan
2025-03-30,nan
2025-03-30,nan
2025-03-31,3.5219205e-06
2025-03-31,1.828199e-05
2025-03-31,3.5219205e-06
2025-03-31,4.632585e-07
2025-04-01,nan
2025-04-01,nan
2025-04-01,3.611583e-05
2025-04-01,3.3393695e-05
2025-04-02,nan
2025-04-02,nan
2025-04-02,nan
2025-04-02,nan
2025-04-03,nan
2025-04-03,nan
2025-04-03,nan
2025-04-03,nan
2025-04-04,6.8206227e-06
2025-04-04,nan
2025-04-04,3.9238625e-05
2025-04-04,nan
2025-04-05,nan
2025-04-05,nan
2025-04-05,nan
2025-04-05,nan
2025-04-06,nan
2025-04-06,nan
2025-04-06,1.4071975e-05
2025-04-06,-1.0499175e-06
2025-04-07,2.5712689e-06
2025-04-07,6.4854817e-06
2025-04-07,1.0386545e-05
2025-04-07,1.4378481e-05
2025-04-08,2.090351e-05
2025-04-08,-2.0717928e-06
2025-04-08,2.090351e-05
2025-04-08,1.3090844e-05
2025-04-09,nan
2025-04-09,nan
2025-04-09,nan
2025-04-09,nan
2025-04-10,nan
2025-04-10,nan
2025-04-10,nan
2025-04-10,nan
2025-04-11,nan
2025-04-11,nan
2025-04-11,nan
2025-04-11,nan
2025-04-12,nan
2025-04-12,nan
2025-04-12,nan
2025-04-12,5.816386e-06
2025-04-13,nan
2025-04-13,nan
2025-04-13,nan
2025-04-13,2.6531397e-05
2025-04-14,nan
2025-04-14,nan
2025-04-14,nan
2025-04-14,nan
2025-04-15,nan
2025-04-15,nan
2025-04-15,nan
2025-04-15,nan
2025-04-16,nan
2025-04-16,-1.0608234e-05
2025-04-16,2.9025729e-05
2025-04-16,1.4824952e-05
2025-04-17,nan
2025-04-17,nan
2025-04-17,nan
2025-04-17,nan
2025-04-18,nan
2025-04-18,nan
2025-04-18,nan
2025-04-18,nan
2025-04-19,nan
2025-04-19,nan
2025-04-19,nan
2025-04-19,nan
2025-04-20,nan
2025-04-20,nan
2025-04-20,nan
2025-04-20,nan
2025-04-21,1.645307e-05
2025-04-21,nan
2025-04-21,1.9828734e-05
2025-04-21,nan
2025-04-22,1.2317109e-05
2025-04-22,2.4232933e-05
2025-04-22,1.2317109e-05
2025-04-22,2.984081e-05
2025-04-23,2.7307404e-05
2025-04-23,3.4672605e-05
2025-04-23,3.3820074e-06
2025-04-23,4.0980598e-05
2025-04-24,8.725215e-06
2025-04-24,1.5436648e-05
2025-04-24,1.1964072e-05
2025-04-24,1.5436648e-05
2025-04-25,nan
2025-04-25,nan
2025-04-25,nan
2025-04-25,nan
2025-04-26,-1.4065722e-05
2025-04-26,1.1903673e-05
2025-04-26,1.1903673e-05
2025-04-26,1.1903673e-05
2025-04-27,7.004566e-06
2025-04-27,2.0769325e-05
2025-04-27,1.0545719e-05
2025-04-27,5.691153e-06
2025-04-28,2.9413653e-05
2025-04-28,1.7308934e-05
2025-04-28,1.5137773e-05
2025-04-28,1.7308934e-05
2025-04-29,1.9039262e-05
2025-04-29,2.20393e-05
2025-04-29,2.2792528e-05
2025-04-29,2.20393e-05
2025-04-30,1.6838354e-05
2025-04-30,1.6838354e-05
2025-04-30,1.570277e-05
2025-04-30,1.570277e-05
2025-05-01,nan
2025-05-01,1.7704073e-05
2025-05-01,1.1917408e-05
2025-05-01,1.1917408e-05
2025-05-02,1.755414e-05
2025-05-02,1.765976e-05
2025-05-02,1.1054379e-05
2025-05-02,1.765976e-05
2025-05-03,8.881291e-06
2025-05-03,2.5704433e-06
2025-05-03,1.6178186e-05
2025-05-03,1.04630435e-05
2025-05-04,3.3616052e-05
2025-05-04,3.1565036e-05
2025-05-04,3.3616052e-05
2025-05-04,3.1565036e-05
2025-05-05,-1.9939193e-06
2025-05-05,-1.9939193e-06
2025-05-05,1.3314771e-05
2025-05-05,1.3314771e-05
2025-05-06,nan
2025-05-06,nan
2025-05-06,nan
2025-05-06,nan
2025-05-07,2.2078e-05
2025-05-07,7.219214e-06
2025-05-07,2.2078e-05
2025-05-07,7.219214e-06
2025-05-08,nan
2025-05-08,nan
2025-05-08,nan
2025-05-08,nan
2025-05-09,nan
2025-05-09,nan
2025-05-09,nan
2025-05-09,nan
2025-05-10,9.916996e-06
2025-05-10,1.8071261e-05
2025-05-10,2.8267374e-05
2025-05-10,1.8071261e-05
2025-05-11,7.9553894e-07
2025-05-11,nan
2025-05-11,7.149333e-06
2025-05-11,-4.3445384e-06
2025-05-12,nan
2025-05-12,nan
2025-05-12,nan
2025-05-12,nan
2025-05-13,nan
2025-05-13,nan
2025-05-13,nan
2025-05-13,nan
2025-05-14,nan
2025-05-14,nan
2025-05-14,nan
2025-05-14,nan
2025-05-15,nan
2025-05-15,nan
2025-05-15,nan
2025-05-15,nan
2025-05-16,nan
2025-05-16,nan
2025-05-16,nan
2025-05-16,nan
2025-05-17,nan
2025-05-17,nan
2025-05-17,nan
2025-05-17,nan
2025-05-18,nan
2025-05-18,nan
2025-05-18,nan
2025-05-18,6.7519245e-06
2025-05-19,nan
2025-05-19,nan
2025-05-19,nan
2025-05-19,nan
2025-05-20,nan
2025-05-20,1.5165738e-05
2025-05-20,1.7384442e-05
2025-05-20,1.5038696e-05
2025-05-21,nan
2025-05-21,nan
2025-05-21,5.638079e-06
2025-05-21,nan
2025-05-22,nan
2025-05-22,nan
2025-05-22,nan
2025-05-22,nan
2025-05-23,nan
2025-05-23,nan
2025-05-23,nan
2025-05-23,nan
2025-05-24,3.445477e-06
2025-05-24,7.0778015e-06
2025-05-24,1.5254718e-05
2025-05-24,7.0778015e-06
2025-05-25,1.6262205e-05
2025-05-25,1.1956973e-05
2025-05-25,nan
2025-05-25,nan
2025-05-26,nan
2025-05-26,nan
2025-05-26,nan
2025-05-26,nan
2025-05-27,nan
2025-05-27,nan
2025-05-27,nan
2025-05-27,nan
2025-05-28,6.8557624e-06
2025-05-28,1.3921748e-06
2025-05-28,1.2370451e-05
2025-05-28,1.7901219e-05
2025-05-29,1.7023849e-05
2025-05-29,7.420287e-06
2025-05-29,1.3347431e-05
2025-05-29,1.3905698e-05
2025-05-30,1.1696927e-05
2025-05-30,3.1590294e-05
2025-05-30,1.1696927e-05
2025-05-30,5.3606195e-06
2025-05-31,2.0723543e-05
2025-05-31,1.40937e-05
2025-05-31,2.0776444e-05
2025-05-31,1.5233852e-05
2025-06-01,nan
2025-06-01,nan
2025-06-01,nan
2025-06-01,nan
2025-06-02,nan
2025-06-02,nan
2025-06-02,3.3723347e-05
2025-06-02,2.7644879e-05
2025-06-03,-5.8177434e-06
2025-06-03,5.59813e-06
2025-06-03,-8.892872e-06
2025-06-03,-1.1175839e-05
2025-06-04,2.281799e-05
2025-06-04,3.4893762e-06
2025-06-04,2.281799e-05
2025-06-04,1.0889984e-06
2025-06-05,6.1353257e-06
2025-06-05,3.246847e-05
2025-06-05,-1.1215545e-05
2025-06-05,3.246847e-05
2025-06-06,7.3369565e-06
2025-06-06,1.2759883e-05
2025-06-06,7.3369565e-06
2025-06-06,2.1745853e-05
2025-06-07,nan
2025-06-07,nan
2025-06-07,nan
2025-06-07,nan
2025-06-08,2.7963886e-05
2025-06-08,1.1733632e-05
2025-06-08,2.7963886e-05
2025-06-08,7.779797e-06
2025-06-09,1.258981e-05
2025-06-09,4.854849e-06
2025-06-09,9.585995e-06
2025-06-09,1.0770915e-05
2025-06-10,-9.609871e-06
2025-06-10,nan
2025-06-10,1.9208306e-05
2025-06-10,2.7740785e-05
2025-06-11,2.3915634e-05
2025-06-11,1.0070255e-05
2025-06-11,2.3915634e-05
2025-06-11,6.0264438e-06
2025-06-12,5.5546384e-06
2025-06-12,4.1760927e-06
2025-06-12,5.5546384e-06
2025-06-12,5.5035975e-06
2025-06-13,nan
2025-06-13,nan
2025-06-13,nan
2025-06-13,nan
2025-06-14,nan
2025-06-14,nan
2025-06-14,nan
2025-06-14,nan
2025-06-15,1.3828436e-05
2025-06-15,9.570715e-06
2025-06-15,1.3828436e-05
2025-06-15,1.437073e-06
2025-06-16,1.38110645e-05
2025-06-16,2.1811282e-05
2025-06-16,1.38110645e-05
2025-06-16,1.3833918e-05
2025-06-17,1.4429085e-05
2025-06-17,2.4619385e-05
2025-06-17,1.4429085e-05
2025-06-17,1.1163879e-05
2025-06-18,1.8880464e-05
2025-06-18,7.10515e-06
2025-06-18,1.701537e-05
2025-06-18,2.2952725e-05
2025-06-19,nan
2025-06-19,5.3546766e-05
2025-06-19,nan
2025-06-19,nan
2025-06-20,nan
2025-06-20,nan
2025-06-20,nan
2025-06-20,nan
2025-06-21,3.1217205e-05
2025-06-21,-3.3986262e-06
2025-06-21,3.1217205e-05
2025-06-21,1.7635522e-06
2025-06-22,nan
2025-06-22,nan
2025-06-22,nan
2025-06-22,nan
2025-06-23,nan
2025-06-23,nan
2025-06-23,nan
2025-06-23,nan
2025-06-24,2.0714568e-05
2025-06-24,2.0714568e-05
2025-06-24,3.3923934e-05
2025-06-24,3.3923934e-05
2025-06-25,nan
2025-06-25,nan
2025-06-25,nan
2025-06-25,nan
2025-06-26,nan
2025-06-26,nan
2025-06-26,nan
2025-06-26,nan
2025-06-27,5.399234e-06
2025-06-27,9.692155e-06
2025-06-27,1.140726e-05
2025-06-27,9.692155e-06
2025-06-28,nan
2025-06-28,nan
2025-06-28,nan
2025-06-28,nan
2025-06-29,nan
2025-06-29,nan
2025-06-29,nan
2025-06-29,nan
2025-06-30,-1.3958905e-05
2025-06-30,1.6528247e-05
2025-06-30,1.0490936e-05
2025-06-30,nan
2025-07-01,2.904384e-05
2025-07-01,-2.2596935e-06
2025-07-01,1.2698169e-05
2025-07-01,2.8848667e-06
2025-07-02,1.43331e-05
2025-07-02,2.2139058e-05
2025-07-02,1.4425451e-05
2025-07-02,2.2139058e-05
2025-07-03,1.981002e-05
2025-07-03,nan
2025-07-03,1.981002e-05
2025-07-03,nan
2025-07-04,nan
2025-07-04,nan
2025-07-04,nan
2025-07-04,nan
